,Code,Year,Deaths,Fertility,GDP ,GenderInequality,LifeExpectancy,tertiary_education,Income
5643,EGY,1984,0.5390362096536824,0.5652480888153087,0.5311490274727614,1.0,0.7187499999999999,0.12411214953271026,lower_middle_income
5644,EGY,1985,0.4977378448989995,0.5460632029994644,0.6233521824884185,1.0,0.737980769230769,0.1289719626168224,lower_middle_income
5645,EGY,1986,0.4575773851246992,0.5241758776841797,0.5643878422005918,1.0,0.7572115384615382,0.1244859813084112,lower_middle_income
5646,EGY,1987,0.42039671919236055,0.5042362565126357,0.5715553009856399,1.0,0.7764423076923075,0.11999999999999997,lower_middle_income
5647,EGY,1988,0.3867238350128811,0.4757023908068363,0.4541282753917692,1.0,0.798076923076923,0.1155140186915888,lower_middle_income
5648,EGY,1989,0.3567165220768738,0.43032088425768117,0.5587240718851111,1.0,0.8124999999999998,0.11102803738317757,lower_middle_income
5649,EGY,1990,0.32934004545551093,0.38140916394799623,0.5600630004252173,1.0,0.8245192307692305,0.10654205607476636,lower_middle_income
5650,EGY,1991,0.3026190021028484,0.33756147441203666,0.4832566017216073,0.9712918660287081,0.8413461538461536,0.11813084112149534,lower_middle_income
5651,EGY,1992,0.27580085752519323,0.3250961678920971,0.5498687811799212,0.9282296650717703,0.846153846153846,0.12971962616822433,lower_middle_income
5652,EGY,1993,0.24890988702879355,0.2886010614987583,0.7162652944225026,0.9090909090909091,0.8581730769230768,0.14130841121495324,lower_middle_income
5653,EGY,1994,0.2224589064581418,0.25546574475337186,0.7821693607607392,0.8708133971291865,0.8653846153846152,0.15289719626168227,lower_middle_income
5654,EGY,1995,0.19684238953977054,0.22569021765593797,0.8793419305441018,0.8564593301435406,0.8774038461538459,0.16448598130841122,lower_middle_income
5655,EGY,1996,0.17297066025798583,0.19869016896333436,1.0,0.8468899521531099,0.8870192307692307,0.23962616822429908,lower_middle_income
5656,EGY,1997,0.15144149802914858,0.1792618201295223,0.9991800770569167,0.8564593301435406,0.8990384615384615,0.31476635514018686,lower_middle_income
5657,EGY,1998,0.131978771244686,0.1702536884647221,0.9983601541138334,0.832535885167464,0.9062499999999999,0.3899065420560748,lower_middle_income
5658,EGY,1999,0.11449751633272949,0.14761162779373804,0.9975402311707501,0.818181818181818,0.9110576923076923,0.46504672897196264,lower_middle_income
5659,EGY,2000,0.09884297821594705,0.1278180844329746,0.9967203082276667,0.7703349282296649,0.9182692307692306,0.5401869158878505,lower_middle_income
5660,EGY,2001,0.08505460426699196,0.11608316696693768,0.9959003852845834,0.7033492822966505,0.925480769230769,0.5813084112149532,lower_middle_income
5661,EGY,2002,0.0733174936960064,0.09745824609241847,0.9950804623415,0.7224880382775117,0.9326923076923075,0.622429906542056,lower_middle_income
5662,EGY,2003,0.06316738127099435,0.08367823927545398,0.9942605393984167,0.6076555023923442,0.9278846153846154,0.6635514018691587,lower_middle_income
5663,EGY,2004,0.054795435028660036,0.06424989044164181,0.9934406164553334,0.5454545454545451,0.9326923076923075,0.7046728971962617,lower_middle_income
5664,EGY,2005,0.048107588157291846,0.05679992209183421,0.9934406164553334,0.5693779904306216,0.9374999999999998,0.7457943925233644,lower_middle_income
5665,EGY,2006,0.043331421652966294,0.04655012903539948,0.9934406164553334,0.5598086124401911,0.9423076923076922,0.7966355140186916,lower_middle_income
5666,EGY,2007,0.04019383832039156,0.04927691483663629,0.9934406164553334,0.4976076555023925,0.9447115384615382,0.8474766355140188,lower_middle_income
5667,EGY,2008,0.03858256486816992,0.044699810098845924,0.9934406164553334,0.5071770334928231,0.9495192307692306,0.8983177570093457,lower_middle_income
5668,EGY,2009,0.03808492109008263,0.04637970492282214,0.9934406164553334,0.4784688995215312,0.9543269230769229,0.9491588785046728,lower_middle_income
5669,EGY,2010,0.03826091706038179,0.07189462920582355,0.9934406164553334,0.48325358851674655,0.9591346153846153,1.0,lower_middle_income
5670,EGY,2011,0.03836408711193647,0.08024541072211122,0.9934406164553334,0.46411483253588526,0.9639423076923077,1.0,lower_middle_income
5671,EGY,2012,0.037784514175261644,0.10162146369966396,0.9934406164553334,0.5885167464114829,0.9687499999999998,1.0,lower_middle_income
5672,EGY,2013,0.036276410774594675,0.12212104981253342,0.9934406164553334,0.5550239234449758,0.9687499999999998,1.0,lower_middle_income
5673,EGY,2014,0.03354847323495765,0.12757462141500694,0.9934406164553334,0.5311004784688992,0.9759615384615384,1.0,lower_middle_income
5674,EGY,2015,0.029318501121215708,0.12635730632516912,0.9934406164553334,0.5119617224880378,0.9783653846153845,1.0,lower_middle_income
5675,EGY,2016,0.02447557752470771,0.0694356527243511,0.9934406164553334,0.34130781499202534,0.9855769230769229,1.0,lower_middle_income
5676,EGY,2017,0.01871626111733166,0.05694599990261474,0.9934406164553334,0.17065390749601253,0.9975961538461536,1.0,lower_middle_income
5677,EGY,2018,0.012486610651397499,0.044042459950333505,0.9934406164553334,0.0,1.0,1.0,lower_middle_income
5678,EGY,2019,0.006068826562040097,0.020329162000292132,0.9934406164553334,0.057416267942583775,1.0,1.0,lower_middle_income
5679,EGY,2020,0.0,0.01042021716901196,0.9934406164553334,0.057416267942583775,0.9903846153846152,1.0,lower_middle_income
5680,EGY,2021,0.0,0.0,0.9934406164553334,0.057416267942583775,0.9711538461538461,1.0,lower_middle_income
20400,VNM,1890,0.986227053851168,0.7306724280018709,7.792563629634325e-05,1.0,0.0,0.0,lower_middle_income
20401,VNM,1891,0.986227053851168,0.7306724280018709,9.686544924312182e-05,1.0,0.0,0.0,lower_middle_income
20402,VNM,1892,0.986227053851168,0.7306724280018709,8.349533915006288e-05,1.0,0.0,0.0,lower_middle_income
20403,VNM,1893,0.986227053851168,0.7306724280018709,4.9421571570761674e-05,1.0,0.0,0.0,lower_middle_income
20404,VNM,1894,0.986227053851168,0.7306724280018709,0.0,1.0,0.0,0.0,lower_middle_income
20405,VNM,1895,0.986227053851168,0.7306724280018709,5.1606341318994397e-05,1.0,0.0,0.0,lower_middle_income
20406,VNM,1896,0.986227053851168,0.7306724280018709,8.520175116273173e-05,1.0,0.0,0.0,lower_middle_income
20407,VNM,1897,0.986227053851168,0.7306724280018709,0.00012523273462094518,1.0,0.0,0.0,lower_middle_income
20408,VNM,1898,0.986227053851168,0.7306724280018709,0.0001622090362328033,1.0,0.0,0.0,lower_middle_income
20409,VNM,1899,0.986227053851168,0.7306724280018709,0.00026685616595479314,1.0,0.0,0.0,lower_middle_income
20410,VNM,1900,0.986227053851168,0.7306724280018709,0.00038789763528533975,1.0,0.0,0.0,lower_middle_income
20411,VNM,1901,0.986227053851168,0.7306724280018709,0.00038663474581854355,1.0,0.0,0.0,lower_middle_income
20412,VNM,1902,0.986227053851168,0.7306724280018709,0.00046146870210954567,1.0,0.0,0.0,lower_middle_income
20413,VNM,1903,0.986227053851168,0.7306724280018709,0.00036730924129439935,1.0,0.0,0.0,lower_middle_income
20414,VNM,1904,0.986227053851168,0.7306724280018709,0.0004519053610546561,1.0,0.0,0.0,lower_middle_income
20415,VNM,1905,0.986227053851168,0.7306724280018709,0.000498254947024706,1.0,0.0,0.0,lower_middle_income
20416,VNM,1906,0.986227053851168,0.7306724280018709,0.00042788553011839593,1.0,0.0,0.0,lower_middle_income
20417,VNM,1907,0.986227053851168,0.7306724280018709,0.0006238417255670229,1.0,0.0,0.0,lower_middle_income
20418,VNM,1908,0.986227053851168,0.7306724280018709,0.0006399859007005911,1.0,0.0,0.0,lower_middle_income
20419,VNM,1909,0.986227053851168,0.7306724280018709,0.0006493292450101267,1.0,0.0,0.0,lower_middle_income
20420,VNM,1910,0.986227053851168,0.7306724280018709,0.0007830915921238987,1.0,0.0,0.0,lower_middle_income
20421,VNM,1911,0.986227053851168,0.7306724280018709,0.0007372411966989339,1.0,0.0,0.0,lower_middle_income
20422,VNM,1912,0.986227053851168,0.7306724280018709,0.00073075559018946,1.0,0.0,0.0,lower_middle_income
20423,VNM,1913,0.986227053851168,0.7306724280018709,0.000656021472007475,1.0,0.0,0.0,lower_middle_income
20424,VNM,1914,0.986227053851168,0.7306724280018709,0.0003952034625194061,1.0,0.0,0.0,lower_middle_income
20425,VNM,1918,0.986227053851168,0.7306724280018709,0.001122368580600152,1.0,0.0,0.0,lower_middle_income
20426,VNM,1919,0.986227053851168,0.7306724280018709,0.0014322000435052472,1.0,0.0,0.0,lower_middle_income
20427,VNM,1920,0.986227053851168,0.7306724280018709,0.0024565577118600777,1.0,0.0,0.0,lower_middle_income
20428,VNM,1921,0.986227053851168,0.7306724280018709,0.0024155623856179607,1.0,0.0,0.0,lower_middle_income
20429,VNM,1922,0.986227053851168,0.7306724280018709,0.0019593878354580577,1.0,0.0,0.0,lower_middle_income
20430,VNM,1923,0.986227053851168,0.7306724280018709,0.001891327160592705,1.0,0.0,0.0,lower_middle_income
20431,VNM,1924,0.986227053851168,0.7306724280018709,0.002026211974929861,1.0,0.0,0.0,lower_middle_income
20432,VNM,1925,0.986227053851168,0.7306724280018709,0.0017328896597666678,1.0,0.0,0.0,lower_middle_income
20433,VNM,1926,0.986227053851168,0.7306724280018709,0.0016318366450490459,1.0,0.0,0.0,lower_middle_income
20434,VNM,1927,0.986227053851168,0.7306724280018709,0.0018708939311885265,1.0,0.0,0.0,lower_middle_income
20435,VNM,1928,0.986227053851168,0.7306724280018709,0.0018482578883185791,1.0,0.0,0.0,lower_middle_income
20436,VNM,1929,0.986227053851168,0.7306724280018709,0.0019736914375624503,1.0,0.0,0.0,lower_middle_income
20437,VNM,1930,0.986227053851168,0.7306724280018709,0.001394235720287735,1.0,0.0,0.0,lower_middle_income
20438,VNM,1931,0.986227053851168,0.7306724280018709,0.0012827353361964417,1.0,0.0,0.0,lower_middle_income
20439,VNM,1932,0.986227053851168,0.7306724280018709,0.0021805956159359485,1.0,0.0,0.0,lower_middle_income
20440,VNM,1933,0.986227053851168,0.7306724280018709,0.0017345938518897974,1.0,0.0,0.0,lower_middle_income
20441,VNM,1934,0.986227053851168,0.7306724280018709,0.0014730341716146752,1.0,0.0,0.0,lower_middle_income
20442,VNM,1935,0.986227053851168,0.7306724280018709,0.0017296342771378757,1.0,0.0,0.0,lower_middle_income
20443,VNM,1936,0.986227053851168,0.7306724280018709,0.001693264517652406,1.0,0.0,0.0,lower_middle_income
20444,VNM,1937,0.986227053851168,0.7306724280018709,0.001521397937359911,1.0,0.0,0.0,lower_middle_income
20445,VNM,1938,0.986227053851168,0.7306724280018709,0.0012873185542911112,1.0,0.0,0.0,lower_middle_income
20446,VNM,1939,0.986227053851168,0.7306724280018709,0.0016554423812058883,1.0,0.0,0.0,lower_middle_income
20447,VNM,1940,0.986227053851168,0.7306724280018709,0.002035696709126967,1.0,0.0,0.0,lower_middle_income
20448,VNM,1941,0.986227053851168,0.7306724280018709,0.0019736094724102354,1.0,0.0,0.0,lower_middle_income
20449,VNM,1942,0.986227053851168,0.7306724280018709,0.00235650672112828,1.0,0.0,0.0,lower_middle_income
20450,VNM,1943,0.986227053851168,0.7306724280018709,0.002987711706456164,1.0,0.0,0.0,lower_middle_income
20451,VNM,1944,0.986227053851168,0.7306724280018709,0.0036266676353308353,1.0,0.0,0.0,lower_middle_income
20452,VNM,1945,0.986227053851168,0.7306724280018709,0.003879098446778051,1.0,0.0,0.0,lower_middle_income
20453,VNM,1946,0.986227053851168,0.7306724280018709,0.003841308413349484,1.0,0.0,0.0,lower_middle_income
20454,VNM,1947,0.986227053851168,0.7306724280018709,0.0068433030598612525,1.0,0.0,0.0,lower_middle_income
20455,VNM,1948,0.986227053851168,0.7306724280018709,0.003432575976334358,1.0,0.0,0.0,lower_middle_income
20456,VNM,1949,0.986227053851168,0.7306724280018709,0.0052951479970025795,1.0,0.0,0.0,lower_middle_income
20457,VNM,1950,0.986227053851168,0.7306724280018709,0.010140783901554682,1.0,0.0,0.0,lower_middle_income
20458,VNM,1951,0.986227053851168,0.6139162973027152,0.012756135264211219,1.0,0.022900763358778407,0.0,lower_middle_income
20459,VNM,1952,0.986227053851168,0.8045303695124395,0.01462695070238245,1.0,0.04961832061068691,0.0,lower_middle_income
20460,VNM,1953,0.986227053851168,0.7525447134552421,0.01646987704215069,1.0,0.07251908396946559,0.0,lower_middle_income
20461,VNM,1954,0.986227053851168,0.8758046194623249,0.01775600317423781,1.0,0.15648854961832037,0.0,lower_middle_income
20462,VNM,1955,0.986227053851168,0.8108782323986012,0.025419659298260233,1.0,0.27099236641221347,0.0,lower_middle_income
20463,VNM,1956,0.986227053851168,0.8299440942601957,0.035057001680102846,1.0,0.3015267175572518,0.0,lower_middle_income
20464,VNM,1957,0.986227053851168,0.9482593491770053,0.03467933540186295,1.0,0.3206106870229007,0.0,lower_middle_income
20465,VNM,1958,0.986227053851168,0.9612000801835312,0.0442423845697382,1.0,0.35114503816793874,0.0,lower_middle_income
20466,VNM,1959,0.986227053851168,0.9731385170501371,0.048757968663695805,1.0,0.3740458015267174,0.0,lower_middle_income
20467,VNM,1960,0.986227053851168,0.9767245027507406,0.04864942130189403,1.0,0.4007633587786259,0.0,lower_middle_income
20468,VNM,1961,0.986227053851168,0.7976479497516538,0.05244468106660663,1.0,0.42366412213740434,0.0,lower_middle_income
20469,VNM,1962,0.986227053851168,0.975432656970399,0.05715592872903541,1.0,0.41603053435114495,0.0,lower_middle_income
20470,VNM,1963,0.986227053851168,1.0,0.0341311233206861,1.0,0.3625954198473282,0.0,lower_middle_income
20471,VNM,1964,0.986227053851168,0.9778604361093168,0.034952089928163746,1.0,0.3854961832061066,0.0,lower_middle_income
20472,VNM,1965,0.986227053851168,0.9490611844889414,0.03994599715017651,1.0,0.3625954198473282,0.0,lower_middle_income
20473,VNM,1966,0.986227053851168,0.9072766554558211,0.06365288376919528,1.0,0.35496183206106857,0.0,lower_middle_income
20474,VNM,1967,0.986227053851168,0.8883667060159922,0.042728892569751105,1.0,0.34351145038167935,0.0,lower_middle_income
20475,VNM,1968,0.986227053851168,0.9208410361494087,0.056808123266471215,1.0,0.1870229007633587,0.0,lower_middle_income
20476,VNM,1969,0.986227053851168,0.917321870058133,0.07192901083228302,1.0,0.2671755725190839,0.0,lower_middle_income
20477,VNM,1970,0.992198835082112,0.9186137158384747,0.11958710579604204,1.0,0.2671755725190839,0.0,lower_middle_income
20478,VNM,1971,0.9976659587442438,0.9296166781744883,0.1259441335712367,1.0,0.2862595419847328,0.004240282685512371,lower_middle_income
20479,VNM,1972,1.0,0.9365659175446022,0.12740819876299053,1.0,0.148854961832061,0.008480565371024743,lower_middle_income
20480,VNM,1973,0.9986542464831676,0.9384368666057866,0.1345635306917994,1.0,0.29007633587786236,0.012720848056537094,lower_middle_income
20481,VNM,1974,0.990705889774376,0.8742677684477805,0.15805790534994735,1.0,0.25190839694656464,0.016961130742049465,lower_middle_income
20482,VNM,1975,0.978962087600143,0.8344878276945007,0.1772996073363814,1.0,0.5229007633587784,0.021201413427561835,lower_middle_income
20483,VNM,1976,0.9650840044578085,0.7918346437401164,0.45485960843859186,1.0,0.595419847328244,0.018374558303886922,lower_middle_income
20484,VNM,1977,0.9481043800071494,0.7500501147069961,0.4820380289000319,1.0,0.6030534351145036,0.015547703180212008,lower_middle_income
20485,VNM,1978,0.930168008915617,0.7180880682450944,0.4507133520347222,1.0,0.6221374045801525,0.012720848056537113,lower_middle_income
20486,VNM,1979,0.911989822739029,0.6884869813127826,0.4295401430577976,1.0,0.6412213740458014,0.0098939929328622,lower_middle_income
