,Country,Year,AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population,Region
1712,Jamaica,2011,5.64728,0.357163,,14444.830231,1889798.0,0.216069954747469,17.478,7.368,40.092967559,74.012,0.176667577582691,15.1,0.548862742473938,46.07,0.852,0.914,9.53,16.116,18.5819301605225,,,2825932.0,Latin America and Caribbean
1713,Jamaica,2012,5.77143,0.345896,,14806.902469,2326727.0,0.214016977671904,17.233,7.42,38.668209173,74.001,0.174070222325541,14.6,0.57148456718391,45.868,0.852,0.914,9.16,15.415,18.8092594146729,,,2842128.0,Latin America and Caribbean
1714,Jamaica,2013,5.97045,0.357712,,14286.523752,2054197.0,0.207626419177931,17.012,7.463,42.011956442,74.01,0.170953553269666,14.2,0.581740676170178,45.65,0.873,0.939,10.77,15.216,20.573860168457,,,2858710.0,Latin America and Caribbean
1715,Jamaica,2014,5.97249,0.389444,,13899.222826,2186294.0,0.250207236863576,16.814,7.497,34.954856064,74.042,0.167140282708829,13.8,0.57298511603621,45.416,0.873,0.939,11.25,15.295,21.7974891662598,,,2875137.0,Latin America and Caribbean
1716,Jamaica,2015,6.30835,0.346181,,14197.703107,1910017.0,0.24602351129034,16.633,7.523,41.784502654,74.098,0.166166920122251,13.4,0.551043933758775,45.167,0.873,0.939,12.82,15.128,20.0514793395996,,,2891024.0,Latin America and Caribbean
1717,Jamaica,2016,6.5988,0.283576,,14077.102516,1543110.0,0.273291719191721,16.46,7.542,46.589375558,74.175,0.166932377797024,13.0,0.525007303608295,44.902,0.873,0.939,12.68,15.224,19.1451206207275,,,2906242.0,Latin America and Caribbean
1718,Jamaica,2017,6.63179,0.195417,,14808.985267,1733972.0,0.270813727547849,16.286,7.558,56.387733973,74.267,0.167545080648523,12.6,0.501314741642566,44.622,0.87,0.943,13.95,15.33,18.4025402069092,,,2920848.0,Latin America and Caribbean
1719,Jamaica,2018,6.59223,0.295247,,15730.792204,1629113.0,0.403832540486757,16.103,7.573,43.852281528,74.368,0.167545080648523,12.2,0.47833817688853,44.326,0.869,0.944,13.04,15.33,18.5839996337891,,,2934853.0,Latin America and Caribbean
1720,Jamaica,2019,7.01962,0.248249,,15830.762952,1560164.0,0.403832540486757,15.907,7.591,43.852281528,74.475,0.167545080648523,11.8,0.456356507419859,44.015,0.862,0.936,13.32,15.33,17.3139896392822,,,2948277.0,Latin America and Caribbean
1721,Jamaica,2020,8.68327,0.248249,,13812.421859,1560921.0,0.403832540486757,15.695,7.612,43.852281528,74.586,0.167545080648523,11.4,0.436048924264813,43.689,0.86,0.946,13.32,15.33,17.3139896392822,,,2961161.0,Latin America and Caribbean
