Country,Year,Region,AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population
Finland,2011,Europe and Central Asia,2.32123,,1429.194,275243.697751,3821034.0,0.928578220457841,11.1,9.4,2.0408026959,80.4707317073171,0.0067789513723745,2.4,0.463558707499131,15.687,0.99,0.979,13.61,23.011,11.9188804626465,58.87,51.83,5390036.0
Finland,2012,Europe and Central Asia,2.3145,,761.971,258304.834622,3669622.0,0.926328364137457,11.0,9.6,1.6251847493,80.6268292682927,0.0068830342588164,2.3,0.475809486683209,15.159,0.99,0.979,13.8,22.858,12.7972898483276,58.46,52.03,5414769.0
Finland,2013,Europe and Central Asia,2.36735,,729.728,271285.280621,4121780.0,0.931407431141049,10.7,9.5,1.6363350214,80.9756097560976,0.0065788522842175,2.2,0.460723772785295,14.875,0.99,0.979,13.71,22.847,12.4455099105835,57.41,51.36,5438984.0
Finland,2014,Europe and Central Asia,2.39829,,736.468,274497.230803,3762710.0,0.930222866515251,10.5,9.6,1.6113055054,81.1804878048781,0.0055868444388298,2.1,0.413560207519414,14.825,0.988,0.979,13.59,21.903,12.3071403503418,56.77,51.07,5461410.0
Finland,2015,Europe and Central Asia,2.25371,,715.502,234440.080998,2919048.0,0.923738864587673,10.1,9.6,1.4960424205,81.4804878048781,0.0054378400628937,2.0,0.329383885818507,14.775,0.989,0.96,13.41,21.988,12.412130355835,56.3,50.69,5481128.0
Finland,2016,Europe and Central Asia,2.31061,,705.999,240607.90701,2864370.0,0.900049837470339,9.6,9.8,1.3460139978,81.4292682926829,0.0055306016434201,2.0,0.287421401687637,14.725,0.989,0.96,13.12,22.062,12.335129737854,56.77,50.28,5497714.0
Finland,2017,Europe and Central Asia,2.31971,,702.55,255647.979916,2959366.0,0.922763580957555,9.1,9.8,1.251956863,81.6317073170732,0.0047801933018788,2.0,0.234670531705453,14.675,0.989,0.964,13.28,22.026,11.868860244751,56.77,50.28,5511372.0
Finland,2018,Europe and Central Asia,2.3859,,714.914,275715.087495,3191454.0,0.918821065066751,8.6,9.9,1.6296716121,81.7341463414634,0.0047801933018788,1.9,0.132641040791912,14.618,0.989,0.973,13.3,22.026,11.868860244751,56.77,50.28,5522585.0
Finland,2019,Europe and Central Asia,2.31173,,714.31,268782.47138,3255758.0,0.918821065066751,8.6,9.8,1.6296716121,81.9829268292683,0.0047801933018788,1.9,0.110191690491055,14.554,0.988,0.972,13.8,22.026,11.868860244751,56.77,50.28,5532159.0
Finland,2020,Europe and Central Asia,2.45079,,668.067,269751.312854,3215266.0,0.918821065066751,8.6,10.0,1.6296716121,82.1317073170732,0.0047801933018788,1.9,0.143641197212847,14.483,0.988,0.974,13.8,22.026,11.868860244751,56.77,50.28,5540718.0
