Country,Year,Region,AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population
Switzerland,2010,Europe and Central Asia,0.657906,1.34383,,603434.493403,6719365.0,0.568259577793044,10.3,8.0,0.66592612267,82.2463414634147,0.0090902733988435,3.9,1.0415580576588,26.393,0.981,0.979,10.02,22.164,15.3908796310425,71.01,56.86,7808674.0
Switzerland,2011,Europe and Central Asia,0.670935,1.234165,,722038.242135,8302582.0,0.50888869943249,10.2,7.8,0.58176387772,82.6951219512195,0.0092062270754763,3.9,1.11187894263206,26.369,0.981,0.979,10.29,22.129,15.5535001754761,71.64,57.63,7906988.0
Switzerland,2012,Europe and Central Asia,0.62937,1.32801,,692109.693987,7439304.0,0.492675985384598,10.3,8.0,0.56193764091,82.6975609756098,0.0085660070694371,3.8,1.06181932886789,26.347,0.981,0.979,10.67,21.102,15.6438703536987,71.31,57.96,8008006.0
Switzerland,2013,Europe and Central Asia,0.656479,1.26012,,712748.124223,7809949.0,0.456414263493431,10.2,8.0,0.70293342752,82.7975609756098,0.008532698288122,3.8,1.14987975781229,26.326,0.982,0.979,10.29,20.949,15.2089996337891,70.78,58.14,8108876.0
Switzerland,2014,Europe and Central Asia,0.701291,1.206972,,734396.591037,8336077.0,0.438553212950476,10.4,7.8,0.49963423118,83.1975609756098,0.0081026398803931,3.8,1.22010397343287,26.304,0.982,0.979,10.35,20.414,15.461799621582,70.67,58.82,8206003.0
Switzerland,2015,Europe and Central Asia,0.619281,1.399157,,702149.580771,7416255.0,0.435217510078038,10.5,8.2,0.68701393011,82.8975609756098,0.0080960633379681,3.7,1.13833715247736,26.282,0.984,0.979,10.54,20.38,15.5288496017456,70.73,59.22,8296775.0
Switzerland,2016,Europe and Central Asia,0.650721,1.341184,,695600.652899,7196044.0,0.428427811038591,10.5,7.8,0.53699828698,83.6024390243903,0.0081829710436438,3.7,1.09203117387253,26.261,0.984,0.979,10.52,20.423,15.5125303268433,70.89,59.69,8379915.0
Switzerland,2017,Europe and Central Asia,0.62302,1.378936,,704478.516964,7223070.0,0.426843843448313,10.3,7.9,0.53217928481,83.5512195121951,0.0072154643900605,3.6,0.933155888738653,26.239,0.984,0.979,10.89,20.364,15.577449798584,70.89,59.69,8455797.0
Switzerland,2018,Europe and Central Asia,0.630085,1.394808,,735539.301553,7322789.0,0.432986244561935,10.3,7.9,0.58646802447,83.7536585365854,0.0072154643900605,3.6,0.736633975172522,26.203,0.985,0.979,10.92,20.364,15.577449798584,70.89,59.69,8525614.0
Switzerland,2019,Europe and Central Asia,0.65883,1.309206,,731718.481696,6969770.0,0.432986244561935,10.0,7.9,0.58646802447,83.9048780487805,0.0072154643900605,3.6,0.713313668444329,26.151,0.985,0.979,11.08,20.364,15.577449798584,70.89,59.69,8591361.0
Switzerland,2020,Europe and Central Asia,0.689423,1.309206,,752248.04573,7691474.0,0.432986244561935,9.9,7.9,0.58646802447,83.1,0.0072154643900605,3.5,0.712082559250331,26.085,0.981,0.979,11.08,20.364,15.577449798584,70.89,59.69,8654618.0
